#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Experimental role(s) interactor A	Experimental role(s) interactor B	Biological role(s) interactor A	Biological role(s) interactor B	Properties interactor A	Properties interactor B	Type(s) interactor A	Type(s) interactor B	HostOrganism(s)	Expansion method(s)	Dataset name(s)	Annotation(s) interactor A	Annotation(s) interactor B	Parameter(s) interactor A	Parameter(s) interactor B	Parameter(s) interaction
uniprotkb:P70269	uniprotkb:P83940	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > ELOC_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P16519	uniprotkb:P01275	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CNEC2_HUMAN > GLUC_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P97372	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > PSME2_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P00803	uniprotkb:P39180	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CLEP_ECOLI > AG43_ECOLI @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q8VBV3	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > EXOS2_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:Q923D4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > SF3B5_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42574	uniprotkb:Q96CA5	-	-	-	-	-	Nachmias B	pubmed:14559822	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > BIRC7_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P21661	uniprotkb:P55095	-	-	-	-	-	Rothenberg ME	pubmed:7730317	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CNEC2_MOUSE > GLUC_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q05144	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > RAC2_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q60817	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > NACA_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9H300	uniprotkb:Q9H300	-	-	-	-	-	Sik A	pubmed:14732705	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPARL_HUMAN > PARL_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P09958	uniprotkb:P05305	-	-	-	-	-	Blais V	pubmed:12135739	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CFURIN_HUMAN > EDN1_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P12544	uniprotkb:Q8NC51	-	-	-	-	-	Van Damme P	pubmed:20536382	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAA_HUMAN > PAIRB_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P55210	uniprotkb:Q96CA5	-	-	-	-	-	Nachmias B	pubmed:14559822	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP7_HUMAN > BIRC7_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P12544	uniprotkb:Q8TCY9	-	-	-	-	-	Van Damme P	pubmed:20536382	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAA_HUMAN > URGCP_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q16549	uniprotkb:P05305	-	-	-	-	-	Blais V	pubmed:12135739	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPCSK7_HUMAN > EDN1_HUMAN @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P60764	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > RAC3_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q9Z2Y8	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > PROSC_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:Q9WU84	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > CCS_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P63001	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > RAC1_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P04187	uniprotkb:Q91WM3	-	-	-	-	-	Van Damme P	pubmed:18836177	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAB_MOUSE > U3IP2_MOUSE @ 52	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q9D0L8	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > MCES_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P14735	uniprotkb:P01135	-	-	-	-	-	Guo Q	pubmed:19896952	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CIDE_HUMAN > TGFA_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08246	uniprotkb:P55085	-	-	-	-	-	Loew D	pubmed:10978167	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CELNE_HUMAN > PAR2_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q9D1P4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > CHRD1_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08246	uniprotkb:P10147	-	-	-	-	-	Ryu OH	pubmed:15728180	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CELNE_HUMAN > CCL3_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P20151	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK2_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q91XD2	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > LIMS2_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:O08529	uniprotkb:P20152	-	-	-	-	-	Fischer S	pubmed:3028449	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCAN2_MOUSE > VIME_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P07288	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK3_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q9D735	-	-	-	-	-	Prudova A	pubmed:20305284	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > CS043_MOUSE @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q5JRX3	uniprotkb:P01286	-	-	-	-	-	Chow KM	pubmed:19196155	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPREP_HUMAN > SLIB_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P12544	uniprotkb:Q00403	-	-	-	-	-	Van Damme P	pubmed:20536382	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAA_HUMAN > TF2B_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9Y5K2	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK4_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P12544	uniprotkb:Q01081	-	-	-	-	-	Van Damme P	pubmed:20536382	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAA_HUMAN > U2AF1_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:Q923D4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > SF3B5_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P07356	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > ANXA2_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q02819	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > NUCB1_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q10738	uniprotkb:P28309	-	-	-	-	-	Shirafuji Y	pubmed:12482850	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP7_MOUSE > DEFA2_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q10738	uniprotkb:P28311	-	-	-	-	-	Weeks CS	pubmed:16822871	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP7_MOUSE > DEFA4_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P14091	uniprotkb:P14091	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_HUMAN > CATE_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q10738	uniprotkb:P50704	-	-	-	-	-	Shirafuji Y	pubmed:12482850	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP7_MOUSE > DEFA6_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q9DCG9	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > TR112_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9UBX7	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK11_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q923D4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > SF3B5_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P24158	uniprotkb:P10147	-	-	-	-	-	Ryu OH	pubmed:15728180	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPRTN3_HUMAN > CCL3_HUMAN @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9UKR0	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK12_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:O60259	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK8_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9UKR3	uniprotkb:Q9UBX7	-	-	-	-	-	Yoon H	pubmed:17823117	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK13_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P14733	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > LMNB1_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P60710	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > ACTB_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q9CPW4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > ARPC5_MOUSE @ 53	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q9P0G3	uniprotkb:Q9UBX7	-	-	-	-	-	Emami N	pubmed:18056261	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK14_HUMAN > KLK11_HUMAN @ 53	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P14735	uniprotkb:P01135	-	-	-	-	-	Guo Q	pubmed:19896952	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CIDE_HUMAN > TGFA_HUMAN @ 54	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q91UZ5	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > IMPA2_MOUSE @ 54	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:Q61176	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > ARGI1_MOUSE @ 54	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08254	uniprotkb:P37840	-	-	-	-	-	Sung JY	pubmed:15863497	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP3_HUMAN > SYUA_HUMAN @ 54	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P70269	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > CATE_MOUSE @ 54	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
